id,url,title,content,keyword,crawled_at,image_urls
1206306,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1206306&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEyMDYzMDYsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.cfX4yN4awgTVhFIc8V3DCAGY-H1z1oROBQne1krl9OQ&where=search&referrerAllArticles=true,아이 계좌에서 모르는 번호로 간편 송금됐다고 하네요. 경험 있으신분 도움 부탁드려요.,"아이가 Chase은행 사용하는데 오늘 확인해보니 1월에

모르는 계좌로 200불 송금한  내역이 있다고합니다.

본인은 모르는 번호이고 돈을 보낸적이 없다고하네요.

​

그런데 얼마전에 통장내역 확인했을땐 없었는데 

오늘 확인해보니 1월에 송금된걸로 이 내역이 갑자기 생겼다고...이 부분은 아이가 잘못본거겠죠?

아이는 해킹인것같다는데 제 생각엔 해킹이면 200불만 하진 않을것같거든요.

 이런경우  은행에 연락하면 해결될까요?

은행은 전화도 잘 안받는다고하고 직접 해결해줄수가없으니 답답하네요.

​",스캠,2025-07-08 17:42:10,
1200516,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1200516&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEyMDA1MTYsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.V7cJAo_PBrjGvuCkoLDxZHMVzM5xSD2ICz_5zJ2Dwrs&where=search&referrerAllArticles=true,USPS 스팸 문자인지 확인해주세요,"​

며칠 전 올리브영 해외 배송을 시켰는데 이런 문자가 왔더라구요.

링크 들어가니 트랙킹 넘버도 있어서…

주소 다시 적고 카드 번호까지 다 적었는데 청구지 주소 적으라고 나오는데 제가 한국카드라 한국 주소를 못적어서 결국 실패했네요.

전화번호로 오기도 했고 트랙킹 넘버도 있어서…

도와주세요 😭

​",스캠,2025-07-08 17:42:17,
1199053,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1199053&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTkwNTMsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.HFLJRFi1HIVld2N3kFJwoGAfhNQRx7dwDtZGxSeIRwY&where=search&referrerAllArticles=true,한국에서 미국으로 소액 이체,"저희는 미국서 살다가 한국으로 돌아왔고 미국 계좌도 스캠 리스크로 닫은 상태입니다. 아이 미국에 있을때 튜터와 한국 와서도 화상으로 튜터링을 진행할까 하는데 송금이 걱정이네요. 

이전에 와이어바*리 앱을 이용했는데 이제 소액의 경우 수수료 5000원을 받습니다. 50만원 이하의 경우에..

저같은 경우 매번 송금을 약 30-50달러를 하게 되니 5천원 수수료는 안될것 같아서요.

혹시 싸게 가능한 송금 앱 같은거 아시나요?? 

미국에선 벤모 젤 다 썼는데 지금은 미국 계좌를 닫은 상태여서 어떻게 해야하는지 애매하네요.. 좋은 의견 부탁드립니다.",스캠,2025-07-08 17:42:25,
1198243,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1198243&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTgyNDMsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.sBOf9URFFdg_a9Tt2hiGzFybiYGCN-m18FMrDiVSkHo&where=search&referrerAllArticles=true,UPS오배송이라는..문자조심하세요,"아이가 혼자 미국유학중입니다.

어제 연락이 와서는..

공학계산기를 구매했는데 시간이 지나도 안오길래

마침 고객센터에 문의를 해놓았는데..

오배송이라고 문자가 와서..

재배송해줄테니 소액결재하라고 해서

은행카드번호를 두개나...입력을 했다고 하네요..ㅜㅜ

다음날 새벽 인출시도가 있었고,

다행히 은행에 연락해서 카드는 모두 정지시키고

새카드로 발급해준다고 하네요.

일주일간 계좌는 정지상태고..출금은 되지 않았다고 합니다.

타이밍 딱 맞춰온 보이스피싱문자는 피하기 어려운가요.ㅠㅠ

​

​",스캠,2025-07-08 17:42:32,
1197582,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1197582&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTc1ODIsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.m5qX2LtKUzvBPxW6SGn_mlegx8TmpfbH11HK9k8RdLM&where=search&referrerAllArticles=true,스팸전화가 늘기 시작했습니다,"Scam이라고 하는 소위 스팸전화가 부쩍옵니다

받지않고 나중에 구글링 해보면 대부분 자동차 워런티 연장을 핑계로 하는 스캠이더라구요. 

​

생활기간이 늘어나니 어쩔 수 없는 걸까요?

 국가나 공공기관이 유선으로 연락을 잘 안한다 생각허고 받지않는데 필요한 전화를 놓치게 될 수도 있겠다 싶어서 우려가 조금 됩니다",스캠,2025-07-08 17:42:40,
1195966,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1195966&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTU5NjYsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.IFMJ-VK9PxEVNyTj1soK4hrrC9WlhuFunVbERFnzqOw&where=search&referrerAllArticles=true,ㅁㅌ 모바일 왜 해외 전화가 안될까요..,"카드 정보가 유출이 됐는지 카드사로부터 부정 사용이 의심되어 정지했다는 이메일을 받았는데요

아무래도 얼마 전에 스캠 메시지에 당했던 것 때문인 것 같은데 그래서 카드사 고객센터로 전화를 해야 하는 상황이라 해외/국내 전화번호 나와있는대로 전화를 시도해봤는데

You're not able to make calls to this number 이라는 음성 안내만 나오고 끊어집니다..해외에 있을 때 전화 가능한 번호로 전화했는데 문제가 무엇일까요..?

​

게다가 ㅁㅌ 모바일 통해 받은 미국 번호를 저 이전에 쓰던 사람이 번호 삭제를 안 했는지 얼마 전에 아마존 회원가입을 했는데 생판 모르는 외국인 정보가 입력되어 있더군요...

비싼 거고 뭐고 통신사를 정말 바꾸던가 해야하는 건지도 궁금합니다....",스캠,2025-07-08 17:42:50,
1194724,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1194724&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTQ3MjQsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.BOg_SEkYa3X3ggw9z0SSyDKQnkJe6BB6NARNlowQGiQ&where=search&referrerAllArticles=true,"USPS 스캠, 누구에게나 옵니다.","많은 분들이 받는다는 USPS 스캠

오늘 저도 간만에 또 받았습니다.

​

평소엔 그냥 무시하는데

한번 들어가 보기로 했습니다.

​

USPS의 공식 홈페이지는 USPS.COM이니

이메일이 ***@usps.com이라야 맞고

USPS는 이런 문자를 보내지 않습니다.

알려준 송장번호를 조회해보니

돌고돌아 현재는 스캠에 이용된 번호라는 

경고가 뜹니다.

그리고 전 플로리다에 삽니다.

알려준 링크에도 도전해봅니다.

요런 링크에 도전할 때는

평소에는 구글 크롬을 쓰지만

제가 맥을 사용하기 때문에 

조금이라도 안전하다는 믿음으로

애플 웹브라우저인 사파리로 접속합니다.

​

안전하지 않은 사이트라고 경고를 해주네요.

구글 크롬으로도 접속해보니

똑 같이 경고하고 차단해줍니다.

​

여튼 요런 문자는 100% 무시하세요",스캠,2025-07-08 17:43:00,
1191760,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1191760&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExOTE3NjAsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.NbyJjw3yVdZAVmvtlW6Hoyq6zjdgJgNZXkiy2kSz7vE&where=search&referrerAllArticles=true,자동차 보험이슈,"안녕하세요! 

항상 많은도움을 받고 있습니다.

다름이아니라 제가 이전에 헤일 데미지 로인해

보험사(Geico)에서 인스펙션 받았었습니다.

$18,000 이 금액으로 나왔어요.

근데  $3,000을 제외한 나머지금액이 제차가 리스차여서 혼다측으로 갔습니다.($3,000은 제통장으로 바로 보내주었어요.)

그래서 따로 리스피 없이차를타고 있었어요.

게이코에서 전화가와서 $8,000 을 내야 차를탈수있다고 하는데요. 사실 스캠인줄알고 그냥 끊었는데 집으로 메일이 왔어요.

차 타이틀을 가지려면 $8,000 을 내야한다는거예요.

지금은 보험비만 내고 타고있는데 제가 $8,000을 내지 않으면 차를 가져가는건가요?

갑자기 공문같은게 오니 너무 놀라서 문의드려요.

제가 조치할수있는게 있을까요?ㅜㅜ

​",스캠,2025-07-08 17:43:07,
1186840,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1186840&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExODY4NDAsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.VBrT5WkITaH_PPx5KK72rWC8KvNZAXxEOsook6FX6X4&where=search&referrerAllArticles=true,다양한 표현 방식의 Love,,스캠,2025-07-08 17:44:22,
1185989,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1185989&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExODU5ODksImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.IX9UKA_EmxKnGVSHgyMpz3j59LakpQ_C6iex0VLbI_c&where=search&referrerAllArticles=true,이런 문자가 왔는데 scam일까요?,"visiting scholar로 미국온지 6개월이고

debt같은건 없는데 갑자기 이런 문자가 왔습니다

최근 통신사를 바꾼건 맞고, 번호는 안바뀌었구요..

이게 무슨 문자일까요? ㅠㅠ",스캠,2025-07-08 17:44:31,
1183780,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1183780&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExODM3ODAsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.4pmEVtdLZhcFqRNrU7R-2d9USC89CeDNZQZUuerYNuU&where=search&referrerAllArticles=true,미국에서 사건 사고가 많은가요 ?,"현재 DQ 기다리는 중인 상태입니다 .

​

최근들어 강도 이야기나 총기사고 관련 문제 뉴스들이 심심치않게 보이고 있어서, 와이프도 그렇고 저도 그렇고 

​

아이들이랑 같이 영주권 준비중인데 걱정이 좀 많이 되는 부분이네요 ..  

​

당연 사건 사고가 없을 수는 없겠고 지역마다 차이가 있겠지만 , 실제로 어떠신지 궁금하네요.

​

가게 된다면 처음 정착하는 지역은 동부지역으로 갈 것 같습니다 . 

​

의견 부탁드립니다 ~~ 

​",스캠,2025-07-08 17:44:38,
1178294,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1178294&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNzgyOTQsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.3cEkNdyrZ7OvIwtlzkYhmNLf0WGYntInE_PDvan6Uxw&where=search&referrerAllArticles=true,나이키 고객센터 상담원에게 신용카드 번호 알려줬는데 괜찮을까요?,"나이키 공홈에서 신발 주문을 주문했는데 하나는 배송 중이었고, 하나는 아직 배송전이었는데요.  아직 배송 전이었던 신발을 취소요청했는데 배송중이었던 신발까지 취소되어 고객센터에 상담 문의 드렸는데요. 

​

상담원이 배송비없이 빨리 받을 수 있게 재 주문 해 주신다고해서 카드번호 알려줬는데 괜찮나요??

뒤에 cVS 번호도 알려주고 주소도 알려줘서 걱정되는데 괜찮을까요? 홈페이지에 보면 오더 컴펌은 되었는데 이메일은 못 받았는데 궁금해요. ㅠㅠ",스캠,2025-07-08 17:44:46,
1172734,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1172734&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNzI3MzQsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.oBiusLPlPYBUCnHWHYS1qZwed6aozGeyNcUsxA9k7bQ&where=search&referrerAllArticles=true,Offer up 거래시 개인번호 주고받나요?,"상품을 올렸는데 1분도 안되서 쪽지가 왔고 번호를 물어보더라구요.. 

​

“Can I have your line? To communicate on pick up arrangements and payment ”

​

스캠같은데 걸르는게 좋겠죠??

​

그리고 

Craigslist에서도 바이어가 자신의 번호를 먼저줬는데 이런경우도 스캠일 경우가 많은가요?? 제 번호는 아직 안알려줬고 메일로만 주고 받았습니다.",스캠,2025-07-08 17:44:55,
1169932,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1169932&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNjk5MzIsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.fKwsWbKnc1ahfPJoEIQGvcd6RW5zY2Fk3mjbn0-Ll9g&where=search&referrerAllArticles=true,이거 scam 인거죠? motor vehicle services,"​

무려 2통이 한번에 같이 오네요.

같은 곳인줄 알았는데, 다른 곳이었고

​

특히, 위의 사진은 옆에가 붙어 있어서 공식 우편처럼 보여서 놀랐네요.

밑의 사진 보면, 저는 Hyundai 차인데, 왜 Toyota 에서 Warrany 를 걱정해주는 걸까요?

​

​

제 데이터는 현대자동차에서 수리센터에서 털린거 같습니다.

이유는 다음과 같습니다.

​

1. 현대자동차 수리센터에 12/30일 엔진 오일 교환 예약을 함

   이 때, 이름은 ""뿡 돌 이""(한국식 : 이 뿡돌) 로 space 를 주고 보냄

2. 12/30일에 가니 space 전후로 이름을 잘라먹은 예약내역이 잡혀 있네요. (""뿡 이"")

3. 사진에서 주소를 가렸지만, 이름 자체가 ""뿡 이"" 로 왔어요

4. ""뿡 이"" 라고 적은 곳이 하나도 없기 때문에, 현대자동차 수리센터에서 털린게 확실하다고 봅니다.

5. 수리센터에서 제 정보를 그냥 오픈? 해버린걸까요?

​

수리센터에서 엔진오일 교환하고 전부 점검했을 때, 

아무 이상없다고 했는데, 수리센터 다녀온지 며칠 안되서 이런 메일 받으니

솔직히 조금 놀랐네요.

​

​

​",스캠,2025-07-08 17:45:02,
1166225,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1166225&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNjYyMjUsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.GTsuE7gtB9cNdzDnvyBKYJC0LOW0Gddsrn4WrmkcK6M&where=search&referrerAllArticles=true,Auto Warranty Scam 참 대단하네요. 다들 조심하세요,"우편함에 이상한게 와 있어서 혹시나해서 인터넷 검색해봤더니 좀 유명해보이는 스캠이라네요. 

사실 발신자도 없고 이거 뭐지? 했는데, 제일 하단에 이런게 광고라고...

이렇게 정성들여 사람을 속이는 '광고'를 하다니요. 

다들 조심하시기 바랍니다. 

​

​",스캠,2025-07-08 17:45:10,
1165562,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1165562&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNjU1NjIsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.4U2NJqRjqGHLxjQRHcpM9KSQxQe5V0YXmru43IRSxFY&where=search&referrerAllArticles=true,라디오코리아 집 구하기,"라디오코리아에서 다운타운 쪽으로 집구하는 중입니다.

부동산 업자? 에이전트? 같은 분이 올리시는 매물에 들어갈 예정인데 다른 분들은 프로필이 떠 있는데 이분은 뜨지 않아서요..

​

Chloe So 이 분한테 거래하신 분 혹시 있으실까요?

아이디는 New0311 이었어요! 

​

라디오코리아에서 부동산 사기가 많다고 해서 혹시 거래해보신 분 있으시면 후기 주시면 감사하겠습니다..!

​

그리고 혹시 라디오코리아에서 집 구할 때 무조건 확인해야 할 팁같은거 가르쳐주시면 감사하겠습니다!!",스캠,2025-07-08 17:45:17,
1163719,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1163719&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNjM3MTksImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.j6pMURoYOXI06lvuZWv6eMifTVwiqRCwR8SHiPiBUVo&where=search&referrerAllArticles=true,국제소포 누락관련 문의드립니다.,"인터넷으로 가격이 저렴한 상품을 주문하였는데, 저도 몰랐지만 중국에서 오는 배달 상품이더군요.

한달가까이 지났고 오지를 않이 문의를 하니, 보냈고 도착한 것으로 나온다 답장이 왔고, tracking number를 주었는데 아파트 오피스 등에도 문의하니 없어 다시문의하니 local post office에 문의하라 답장이 오더군요. 문의하니 tracking number가 스캠번호라고 UPSP조회가 가능해야한다는데 이런 경우 어떻게 된 것일까요?",스캠,2025-07-08 17:45:24,
1160293,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1160293&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNjAyOTMsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.fle4MkriZhT1ILXPNTKmpW-v7U5P7lfbNfN15StCL5U&where=search&referrerAllArticles=true,아이패드 에어 4세대,"​

​

안녕하세요

아이패드 새걸로 갈아탔는데 이전에 쓰던 아이패드가 전남친이 선물로 줘놓고 이 친구가 헤어지면서 도난 신고를해버려서 애플 자체내에서는 트레이드인이 안된다고 하네요..ㅎ 혹시나 나중에 트레이드인해서 쓰실 생각이실까 해서 미리 말씀드려요.

작동 멀쩡히 되는 기계이고 기스 하나도 없어요.

애플 공홈에는 5세대 밖에 없어서 가격이 정확히는 안나와있는데 베스트바이에서 $650불이에요.

​

iPad air (4th gen) 파란색

256GB

$320

더 자세한 사진이나 동영상은 쪽지나 댓글 주세요!

뉴욕/뉴저지 직거래 하실 분 구해요! 스캠 걱정하실까 셋업 다 하실때까지 옆에서 기다릴게요🥲

​",스캠,2025-07-08 17:45:31,
1156187,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=3&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1156187&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjExNTYxODcsImlzc3VlZEF0IjoxNzUxOTY0MDMxMzc3LCJjYWZlSWQiOjEwODU0NTE5fQ.bD2wizecE-J_7Z6NbX_UdlWCK4HLimogTgsGm1mxOhE&where=search&referrerAllArticles=true,"스캠, 타이밍이 아주 절묘합니다.","한국에서 배송대행지를 이용하여

1일에 발송한 택배가 오늘 도착할 예정이었습니다.

용케도 오늘 아침에 문자 하나가 왔습니다.

UPS?

전화번호가 내전화번호가 맞고

받을 물건이 있으니 순간 UPS가 맞나?

​

그렇다고 무조건 클릭하여 

열어보는 타입이 되지 못합니다.

일단 보낸 사람 정보부터 확인해봅니다.

​

보낸 이메일주소가 아리까리합니다.

100% 스캠입니다.

요런건 과감히 '이 발신자 차단' 날려줍니다.

확실한 연락처는 연락처 앱에 사진을 꼭 넣어둡니다.

문자든 전화든 사진이 뜨기 않는 전화나 문자는

스캠일 수 있다 생각하고 접근합니다.

​

제 아이폰에 UPS는 이렇게 저장되어 있습니다. 

문득 UPS 정보가 해킹이 되거나

내부 첩자가 있는 건 아닐까 생각이 들기도 합니다.",스캠,2025-07-08 17:45:38,
