id,index,title,content,image_urls,url,keyword,crawled_at,Eng_title,Eng_Contents,type,scam_topic,scam_method,matched_type_keyword,matched_topic_keyword,matched_method_keyword
1369299,,"톨비요금 미납 경고문 내용도 없이 첨부파일만 문자로 왔는데,이것 100% 스캠일까요?고민끝에 문의드립니다.","2월에 통행료 내야하는 구간 이용한 기억이 전혀없는데,최근에 문자로 내용도 없이 첨부파일 PDF 형태로 이와같은 톨비 미납 경고문이 왔어요.그리고 15일내 미납요금 Pay Now 하라고 왔구요.이와 같은 문자 받아보신분 있을까요? 아니면 100% 사기 스캠일까요?",https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MjZfODMg/MDAxNzQ1NjE5MzM0NDE4.AsJ7BKogLjXKkA2gSGSuelxxQfLC4rokgekkKyms468g.xiho48FA9i0m_myfJR8lG7ladP0XTyKbo-aeAJV6mnUg.JPEG/1280%EF%BC%BFScreenshot%EF%BC%BF20250425%EF%BC%BF180738%EF%BC%BFGallery.jpg?type=w1600,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1369299&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjkyOTksImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.jNHHMDTtQ-S5gGJkm7hpS-_uCmIBB4hR_m3bHSrKmBY&where=search&referrerAllArticles=true,스캠,2025-07-09 05:42:09,Only the attached file came in the text without any contents of the Tolbi fee.,"I don't have any memories of using the tolls in February, but I recently had a Tolby's unpaid warning in the form of an attached file PDF without a text, and I came to pay for the unpaid fee within 15 days.Or is it 100% fraudcam?",discussion,delivery,doc+sms,API,요금 미납,문자+첨부+첨부파일+파일
1369062,,처음 보는 쇼핑몰에서 이메일이 왔어요,"안녕하세요

​

처음 보는 미국 쇼핑몰에서 다음에 구입할 때 쿠폰을 준다면서 이메일이 와서 이메일 상에 unscribe가 있어서 눌렀어요. forbidden 에러가 떠서 그냥 그대로 두었는데 몇십분 지나니 제 카트에 무슨 제품이 있다면서 이거 보고 있냐는 메일이 왔네요. 

구글에 검색해보니 쇼핑몰 자체는 있는 것 같은데 누군가가 제 이메일을 도용한건지 아니면 홈페이지 자체가 스캠인건지 당황스러운 상황입니다. 

혹시 이럴 경우 어떻게 해야 할지 도움 주시면 감사하겠습니다!",,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1369062&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjkwNjIsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.mZLlUFSbBGmaH28gnoYy-dI_eQ_xyG6mn58Te9IJ3sA&where=search&referrerAllArticles=true,스캠,2025-07-09 05:43:33,The email came from the first shopping mall,"hello

​

When I bought it at the first American shopping mall, I got a coupon and the e -mail came and I pressed the unscripe on the e -mail.The forbidden error floated and I left it, but after a few minutes, I had an e -mail saying what the product was on my cart.

When I searched on Google, I think there's a shopping mall itself, but it's embarrassing whether someone has stolen my e -mail or the homepage itself is a scam.

If you do this, please help me what to do!",action_help,job_offer,email,어떻게 해야,페이,메일+이메일
1368617,,이거 스팸인가요?,"​

​

​

​

​

요즘들어 하루에 한번 꼴로 무조건 저런 문자 오던데

제가 쓰는 카드중에 0232로 끝나는 카드번호는 없거든요..

답장도 하지말고 무시하면 될까요?",https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MjRfNzAg/MDAxNzQ1NDQxNjYzNzE3.zvyDLFz88ISXMXk7dWk29_G2g9YhsuSrBFWG-AanQZwg.MwRngv_5KBqatENmTmN4OiRVmWW7wZ9O_IF-i0lFnrgg.JPEG/Screenshot%EF%BC%BF20250423%EF%BC%BF154559%EF%BC%BFMessages.jpg?type=w1600,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1368617&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjg2MTcsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.vsImH8hPESute-AqZscZ2BzaCt2yB4xNOtrnG7nAy-0&where=search&referrerAllArticles=true,스캠,2025-07-09 05:44:17,Is this spam?,"​

​

​

​

​

Nowadays, I came to a text like that once a day.

There is no card number that ends with 0232.

Do you want to ignore it without a reply?",scam_check,vishing,sms,API,API,문자
1367631,,identrust 라는곳에서의 메일..,내용을 보니 인증기관? 인것 같은데 만료되기전이니 다시 재인증을 하라는 메일이 계속 와요.이게 스캠일까봐 못 열어보고 있는데...이게 뭔지 아시는분 계신가요?,https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MjFfMjQ3/MDAxNzQ1MjAxNjg2NTEz.h55-jEXCwv76Nxn3DvAO4rGS4kZCIqEVOd06AXPjCpAg.sti4GPTsDfLoEhci--LVpGphdecIgW7zXhmbKi8Cvd8g.JPEG/Screenshot%EF%BC%BF20250420%EF%BC%BF221107%EF%BC%BFNAVER.jpg?type=w1600,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1367631&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjc2MzEsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.32vW7abH1UmF8-K1dvaFcj-HsK2LkXHjI9w9WeixLNY&where=search&referrerAllArticles=true,스캠,2025-07-09 05:45:01,Mail in a place called Identrust ..,The contents showed the certification body?I think it's before it expires.,warning,vishing,email,API,API,메일
1367492,,미국인데요 스캠 당한것 같아요.. 카드와 신분증 정보가 유출됐어요ㅠㅠ,"어제 밤에 항공사에 전화를 하려고 구글에서 웹페이지 찾아들어갔는데 그게 비슷한 피싱 사이트였나봐요.

의심없이 고객센터 전화해서 제 항공 예약번호 이티켓번호주고 이름 알려주고 생년월일 주소 다 알려주고 카드넘버도 알려주고(카드 결제도 함) 운전면허증까지 사진 찍어서 보냈어요..

마음이 너무 급했던지라 통화할때는 이상하다는 생각도 못했는데 전화를 끊자마자 뭔가 이상하다는 생각이 들더라구요..

너무 이상해서 다시 공식홈페이지 찾아서 고객센터 번호를 보니 다른 번호인거에요..

소름이 쫙 끼쳐서 새로 찾은 번호로 전화하니 고객센터에서 사기인거 같다고 카드 정지하라고 하더라구요.

카드는 바로 정지하고 아예 리플레이스 신청이 됐는데 펜딩으로 걸려있는 결제는 카드사와 통화해야할거 같아요.

저는 이런 일은 남들한테만 일어나는 일인줄 알았어요.

지금도 생각해보니 어이가 없네요.

개인정보를 너무 많이 요구했는데 그 순간에는 의심도 안했어요. 

이거 경찰에 리포트를 해야하나요?

경험있으신 분 계시나요?

리포트를 해야한다면 어떻게 해야하는지요..ㅠㅠ

그리고 운전면허증 다시 발급받아야 되는건가요?

제 개인정보가 악용될까봐 너무 걱정이에요.

소셜넘버는 안알려줬는데 운전면허증만으로 악용이 가능할까요?

그리고 혹시 크레딧 freeze를 해보신 분 계시나요?

찾아보니 3개 회사에서 모두 하라고 하더라구요.

Equifax, Experian, TransUnion 이렇게요.

도용을 막기위해 신용조회를 못하게 막아놓는거라고 하는데요. 이걸 하면 다른 사람이 새로운 크레딧카드를 만들지못한다고 하더라구요.

혹시 경험 있으신분 계신가요? 

​",,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1367492&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjc0OTIsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.FHg6uD5lyitBudn4vynqHdmTuWIun0kuPtM49PWfx4s&where=search&referrerAllArticles=true,스캠,2025-07-09 05:46:25,It's the United States. I think it's scam.,"Last night, I visited the web page on Google to call the airline, and it was a similar phishing site.

Without doubt, I called my aviation reservation number this ticket number, informed my name, informed me of the date of birth, and informed me of the card number (card payment) I took a picture of the driver's license.

I was so urgent that I didn't even think it was strange when I talked, but as soon as I hung up, I thought it was strange.

It was so weird that I found the official website again and looked at the customer center number.

I was creepy and called the new number and told me to stop the card.

The card was immediately stopped and I applied for a leaflet, but I think I should talk to the card company.

I thought this was only happening to others.

I still think about it.

I asked for too much personal information, but I didn't doubt it at that moment.

Do I have to report this to the police?

Are you experienced?

What should I do if I have to report .. ㅠㅠ

And should I get a driver's license again?

I'm so worried that my personal information will be exploited.

I didn't tell you the social number.

And have you ever tried credit freeze?

I found out that all three companies told me to do it.

Equifax, Experian, Transunion.

It is said to prevent credit inquiry to prevent theft.This means that someone else can't make a new credit card.

Have you ever experienced?

​",action_help,vishing,call,어떻게 해야,전화,전화+통화
1366385,,전 재산 날리고 세금 날벼락까지 - 심각한 ‘피싱 사기’ 실태,"전 재산 날리고 세금 날벼락까지

심각한 ‘피싱 사기’ 실태

​

2025-04-16 | 사회 | 황의경 기자 

미주한국일보/뉴욕

[사진]

▶ 주식처분 세금까지 ‘억울’, 은퇴자 불안감 속 주의해야

​

갈수록 정교하고 교묘해지는 수법으로 무장한 ‘피싱’ 사기가 미국 전역에서 기승을 부리고 있는 가운데, 특히 연방기관을 사칭하거나 긴급 상황을 조작해 은퇴자들의 불안심리를 자극하는 사례가 잇따르면서 전 재산을 사기당하는 것은 물론 피해 과정에서 수만 달러에 이르는 세금까지 떠안게 되는 경우도 발생하고 있어 한인들도 각별한 주의가 요구된다.

​

워싱턴주 올림피아에 거주하는 70대 여성이 한평생 일하며 모은 전 재산을 사기범들에게 모두 날리고, 피해 과정에서 수만 달러의 세금까지 부담하게 됐다고 시애틀 지역 방송 킹5(KING 5)가 보도했다.

​

이에 따르면 40년간 공무원으로 일하다 은퇴한 바브 퍼트넘(73)은 지난해 페이스북 메신저에서 의심스러운 링크를 클릭한 뒤 시작된 이른바 ‘테크 스캠’에 속아 은퇴자금 30만 달러를 모두 잃었다.

​

퍼트넘은 지난해 7월 페이스북을 사용하던 중 메신저 바로가기인 줄 알고 의심스러운 링크를 클릭했고, 이후 컴퓨터가 갑자기 꺼지며 작동을 멈췄다. 화면에는 시스템이 손상됐다는 경고 메시지가 반복적으로 뜨기 시작했고, 메시지에 표시된 ‘마이크로소프트 기술 지원팀’으로 전화를 걸었다. 전화를 받은 이는 마이크로소프트 기술자를 사칭한 사기범이었다.

​

사기범은 퍼트넘에게 “당신의 계정이 아동 음란물 거래에 사용되고 있다”며 FBI 수사관과 연락하라고 또 다른 번호를 줬다. 이어 연결된 또 다른 사기범은 FBI 수사관을 사칭하며 “계정이 범죄에 연루되지 않았다는 것을 증명하고 보호를 받기 위해서는 보유 중인 자산을 모두 현금화해 특정 계좌로 옮겨야 한다”고 지시했다.

​

퍼트넘 씨는 의심 없이 이들의 지시에 따라 은퇴 자금 30만 달러 전액을 인출해 해당 계좌로 이체했고, 이후 금화로 바꿔 지정된 장소에 전달하면서 결국 전 재산을 모두 잃게 됐다는 것이다.

​

그러나 그녀의 피해는 여기서 끝나지 않았다. 그녀를 더욱 좌절시킨 것은 올해 3월 연방 국세청(IRS)으로부터 날아온 3만 달러의 세금고지서였다. 사기범들의 지시에 따라 은퇴 자금을 주식에서 현금화하는 과정에서 회계상 약 24만3,000달러의 수익이 발생한 것으로 간주돼 세금이 부과된 것이다.

​

퍼트넘은 “수익이 난 게 아니라 사기를 당한 건데, 세금까지 내라니 말도 안 된다”며 “설령 사기 피해를 입증해도 이 세금을 감면받을 수 있을지 모르겠다”고 토로했다.

​

한편 퍼트넘의 사례처럼 컴퓨터 해킹을 악용한 ‘테크 스캠’ 외에도, 영사관을 사칭한 피싱 사기가 미주 한인들을 겨냥해 확산되면서 주의가 필요하다는 목소리가 커지고 있다.

​

대표적인 수법은 한국 공관 대표번호로 발신번호를 위장한 뒤, 영사를 사칭해 “한국에서 구속영장이 발부됐다”며 피싱 앱 설치나 가짜 사이트 접속을 유도하는 방식이다. 사기범들은 실제 공관 전화번호를 사용하고, 공식 사이트와 흡사한 가짜 웹페이지를 만들어 피해자들이 쉽게 속아 넘어가도록 만든다.

​

이에 대해 한국 외교부는 공지를 통해 “대사관 출두를 요구한 뒤 담당자를 바꿔가며 개인정보를 빼내는 수법이 사용되고 있다”고 밝혔다. 외교부는 “한국 공관은 전화나 온라인을 통해 개인정보나 금융정보를 요구하지 않는다”고 강조했다.

​

<뉴욕 황의경 기자>",http://image.koreatimes.com/article/2025/04/16/20250416064649671.jpg#W%5B600%5DH%5B360%5DP%5B0%5D,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1366385&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjYzODUsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.W8eYVCstmSmB4jCQo3ibvJMtRh5oWuGjGP1PV53ecYc&where=search&referrerAllArticles=true,스캠,2025-07-09 05:47:10,All property is blowing up to the thunderbolt -serious phishing fraudulent status,"All your property is blowing up to the thunderbolt

Serious phishing scam

​

2025-04-16 |Society |Reporter Hwang Eui -kyung

American Hankook Ilbo/New York

[picture]

▶ You must be careful with 'unfortunate', unfortunate retirement tax.

​

Armed with increasingly sophisticated and tricky techniques, the phishing fraud is on the rise, especially in the United States, especially in the case of impersonating federal or manipulating emergency situations, and stimulating the anxiety of retirees, and being fraudulent with all property, as well as taxes of tens of thousands of dollars in the damage process.It is required.

​

A woman in her 70s who lives in Olympia, Washington, has been working for a lifetime, and all of her collected property was blown away by fraudsmen and paid tens of thousands of dollars in the damage process, King 5, Seattle, reported.

​

According to the report, Bab Partham (73), who retired after working as a civil servant for 40 years, lost all $ 300,000 in retirement funds, deceived by the so -called 'Tech Scam', which began after clicking on suspicious links in Facebook Messenger last year.

​

Putum clicked on suspicious links, knowing that it was a messenger shortcut while using Facebook in July last year, and then the computer suddenly turned off and stopped working.On the screen, a warning message that the system was damaged began to appear repeatedly, and I called the Microsoft Technical Support Team in the message.The person who received the phone was a fraudster who impersonated Microsoft technicians.

​

The fraudster gave Puttham a different number to contact the FBI investigator, saying, ""Your account is used for child pornography.""Another scammer who was connected to the FBI investigator impersonated the FBI investigator and instructed it to prove that the account was not involved in the crime and to be protected to cash all the assets they had and move them to a specific account.

​

Puttham, without doubt, withdraws the entire $ 300,000 retirement fund and transferred to the account.

​

But her damage did not end here.It was a $ 30,000 tax bill that flew from the Federal Tax Service (IRS) in March of this year.According to the instructions of frauds, taxes were charged because of the accounting of about $ 243,000 in accounting in the process of cashing retirement funds in stocks.

​

Puttham said, ""It's not profitable, but it's fraudulent, but it's ridiculous to pay taxes.""

​

Meanwhile, in addition to the “Tech Scam” that exploited computer hacking, as in Puttham's case, there is a growing voice as the phishing fraud, which impersonated the consulate, spreads to the Korean American Koreans.

​

The representative technique is the representative number of the Korean mission, and after disguising the calling number, it impersonates the consul and said, ""The arrest warrant has been issued in Korea.""The fraudsmen use the actual mission phone number and create a fake web page similar to the official site to make the victims easily deceived.

​

In response to this, the Korea Foreign Ministry said, “The technique is to be used to change the person in charge after requesting the appearance of the embassy.”The Ministry of Foreign Affairs emphasized that ""the Korean mission does not require personal information or financial information through telephone or online.""

​

<Reporter Hwang Eui -kyung, New York>",warning,vishing,app+call+chat_app+link+sms,API,전화,라인+링크+메시지+메신저+앱 설치+전화
1362066,,USPS (우체국) 사칭 스캠 주의하세요.,"이런 스캠 문자 오는 시점이 기가막히게도 내가 뭔가를 기다리고 있을때라 각별한 주의가 필요합니다.

갱신된 여권 priority mail로 발송되었다는 이메일 받은 바로 다음날 이 문자가 오더군요.

링크에 접속하는 것으로는 큰 문제는 없어보이는데 마지막 단계에서 $0.50 정도의 소액 결제를 유도하니 카드 정보등은 입력하지 마세요.

여권은 그 다음날 잘 도착했습니다.","https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MDRfOTMg/MDAxNzQzNzIyNjI4MTcx.ePAQKx7kolAbfuRrCd56o_YCcxMbieOxk3C8R4weQOYg.WMLvAjPxsrq7FTIXY8VoGtdnokSNSPBXFLx4hJXHxGwg.JPEG/001.jpg?type=w1600,https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MDRfMjcx/MDAxNzQzNzIyNjI4MTkz.loek06zgg9nQVpPLrh2JUZzfuyz7yTBz4KVMWZls-gUg.-NvOkY7fqBSRTA1UGYQEXR5xvCG-xG4w3NJat4KVsLMg.JPEG/002.jpg?type=w1600",https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1362066&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjIwNjYsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.aSDBs7F8k3ZqTuyZYkvlfH3VYSp6cfuw6KWiHSwGF-c&where=search&referrerAllArticles=true,스캠,2025-07-09 05:47:54,Please note that USPS (Post Office) impersonation scam.,"This scam text is amazing when I'm waiting for something.

The day after the e -mail was sent to the renewed passport Priority Mail, the text came.

There is no big problem to connect to the link, but in the final stage, it induces a small payment of about $ 0.50, so do not enter card information.

The passport arrived well the next day.",warning,delivery,email+link+sms,주의하세요,usps,링크+메일+문자+이메일
1362038,,미국의 스캠 메일(우편) - 도요타 워런티 사칭 주의,"안녕하세요!

​

미국에 온지 얼마안됐는데.. 한국에는 보이스피싱이 있다면 미국에는 아직도 이렇게 진짜 우편으로 보내는 스캠메일이 상상 이상으로 많네요 

​

우편 보고 처리기한 날짜까지 박혀있어서 

전혀 의심없이 전화까지 걸었습니다 

현재 몇마일 찍혀있는지 확인까지해서요;;

​

통화해보니 approval number부르면서 확인하는척하고 

몇마일 뛰었는지 물어보고 (31,170?정도) 

32,000마일까지만 커버되고 너의 워런티가 expire되니 

워런티 연장하기 위해 돈을 내라 

​

비자카드 마스터카드 있다 이렇게 바로 넘어가더라고요 

​

근데 저는 도요타에서 Certified Used Car Gold Certificate 되는걸로 중고차 구매를 했었고 

그와 별도로 Wear and tear 항목 커버되는 워런티도 결제를 했었는데 또 워런티 돈을 내라니 이상해서 

다 커버하는걸로 이미 돈을 냈는데 왜 또 돈내라하냐 

더이상 돈낼 생각없다 이러고 일단 끊고 (다행이에요)

​

마침 임시번호판 교체를 헤야돼서 저희 구매한 딜러샵 가서 물어봤는데 보자마자 스캠이라고 하더라고요 

​

그말을 들으니 너무 어이가.. ㅋㅋㅋ

도요타 로고 없고 Toyota of Cedarpark(제가 산 지점 이름) 이렇데 되있지않으면 다 스캠이라고..;;

​

​

돈 안낸건 다행이지만 생각해보니 이상한점이 많더라고요 

통화녹음 다시 들어보니 심지어 다달이 180불씩 24개월 내는 거였는데 ㅋㅋㅋㅋㅋ진짜 나쁜놈들입니다 ㅋㅋ 

​

이게 첫번째 여서 깜빡 속았는데 

이런메일 일주일에 두개씩 와요;; 되게 정성스럽게 된것도 있고 진짜 허접한것도 있고 

​

제가 산 모델, 연식 다 정확하게 우리 이름, 주소로 편지가 오니까 어디서 이런 정보가 유출되나했는데 DMV에 뜨는 리스트를 가지고 스캠메일 보내는거같다 했어요 

​

피해보시는 분들이없길 바랍니다!

​

​",https://cafeptthumb-phinf.pstatic.net/MjAyNTA0MDRfMjE3/MDAxNzQzNzEzNTI2MTYw.YHJ56e7FGEtIW6ixmKcVsxn9jyb3xkGZi7utVM_BsT8g.LGXVDGlgwGBOU1uTZEk4omHF3ihZAA49S6BnWeaNP3Mg.JPEG/IMG_0337.JPG?type=w1600,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1362038&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNjIwMzgsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.rUvikbxRgE8Kr-hY-HEJcE3f3bnLO7Giwbsa98H1nFY&where=search&referrerAllArticles=true,스캠,2025-07-09 05:48:39,American scammail (mail) -Toyota warranty impersonation,"hello!

​

It's been a while since I have been in the United States.

​

It is embedded until the date of mail reporting machine

I walked to the phone without any doubt

I even check how many miles are currently stamped ;;

​

When I talked, I pretended to check by singing Approval Number

Asked how many miles you played (31,170?)

Only 32,000 miles are covered and your warranty is expired

Make money to extend the warranty

​

Visa Card Master Card

​

But I bought used cars in Toyota for being a Certified used car gold certificate.

Separately, I paid for a warranty that covers the Wear and Tear item.

I already paid money by covering everything, but why are you paying for it again?

I don't want to pay anymore and stop it (I'm glad)

​

I had to replace the temporary license plate, so I went to the dealer shop that I bought and asked.

​

It's so hey to hear that ...

There is no Toyota logo and Toyota of Cedarpark

​

​

I'm glad I didn't have money, but when I thought about it, there were a lot of strange points.

When I listened to the call recording again, I even spent 24 months a month, but it was really bad guys ㅋㅋ ㅋㅋㅋ

​

I forgot because this was the first time

Come two e -mails a week ;;Some have become very careful, and there are some real things

​

I bought a model, a year, and the letter came to our name and address, so I said this information was leaked.

​

I hope no one can avoid it!

​

​",warning,delivery,call+email,API,우편,메일+전화+통화
1359886,,온라인 기프트카드 구입 어떻게?,"타주에 계신분께 기프트카드 보내드리고 싶는데 

주소를 몰라서 카톡이나 이메일로 보낼수 있는 방법이 있을까요?",,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1359886&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNTk4ODYsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.oX4h5I_vPpjWsKu6QvPa_kuwxjZnAmHz1ei-wLS1RcM&where=search&referrerAllArticles=true,스캠,2025-07-09 05:50:03,How to buy an online gift card?,"I want to send a gift card to the person who is in another state

Is there a way to send it by katok or email because I don't know the address?",action_help,other,chat_app+email,API,API,라인+메일+이메일+카톡
1357718,,주문하지 않은 아마존 택배가 왔어요.,"오늘 갑자기 택배를 받았는데요 

제가 주문한 물건이 아닌데 송장에 제 이름과 주소가 떡 하니 적혀있어요 ;;;; 

봉투 상태를 보아하니 다른 지역 다른 사람에게 갔던 그 송장 위에 그대로 제 이름이 적힌 송장이 붙어있네요

제 주문이 아니라 반품신청도 안되는거고 

이름은 어떻게 알아서 보내논건지 ; 이런거 어떻게 처리해야 하나요? 

​

​",,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=10854519&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%8A%A4%EC%BA%A0&includeAll=&exclude=&include=&exact=&searchdate=all&media=0&sortBy=date&articleid=1357718&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjEzNTc3MTgsImlzc3VlZEF0IjoxNzUyMDA2NjI3NzUwLCJjYWZlSWQiOjEwODU0NTE5fQ.mPn0AMDN5kwaX9ZKs4aVY0NSSFBkI0CCeW3MUCKwRow&where=search&referrerAllArticles=true,스캠,2025-07-09 05:51:27,Amazon courier has not ordered.,"I suddenly got a courier today

It's not what I ordered, but my name and address are written in the invoice ;;;;

Looking at the envelope, there is a invoice with my name on the invoice that I went to another person other people.

I can't apply for a return, not my order.

How do you take care of your name?How should I handle this?

​

​",action_help,delivery,payment_platform,어떻게 처리,택배,API
