id,url,title,content,keyword,crawled_at,Eng_title,Eng_Contents,type,scam_topic,scam_method,matched_type_keyword,matched_topic_keyword,matched_method_keyword
6926605,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6926605&id=talk1&ref=3688348&step=1&level=0,[생활 Q & A]사진)fidelity 에서 게속오는 문저스캠인가요조회수 : 295 | 등록일 : 2025-6-2,"불안해서 링크는 아직 클릭 안했어요 ㅠ
이거 스캠인가요??",스캠,2025-07-07 13:30,[Life Q&A] PhotoRegistration Date: 2025-6-2,"I didn't click the link yet because I was anxious.
Is this scam ??",question_is_scam_unsure,unknown,link_landing,스캠인가요,API,링크
6926585,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6926585&id=talk1&ref=3688328&step=1&level=0,[생활 Q & A]이거스캠?조회수 : 258 | 등록일 : 2025-6-2,"Maryland State Department of Motor Vehicles (DMV) Final Notice: Enforcement Penalties Begin onJune 5.
Our records show that as of today, you still have an outstanding traffic ticket. In accordance with New Maryland State Administrative Code 15C-16.003, if you do not complete payment by June 4, 2025, we will take the following actions:
1. Report to the DMV violation database
2. Suspend your vehicle registration starting June 5
3. Suspend driving privileges for 30 days
4. Transfer to a toll booth and charge a 35% service fee
5. You may be prosecuted and your credit score will be affected
Pay Now:
https://maryland.mvatcp.vip/pay
Please pay immediately before enforcement to avoid license suspension and further legal disputes.
(Reply Y and re-open this message to click the link, or copy it to your browser.)
메릴랜드 거주자예요.
이렇게 핸드폰으로 왔는데 스캠일까봐 안열어봤어요.
내 핸폰번호로 왔고 저 사는곳이 메릴랜드라 걱정이되서요.
이거 문자링크 열어봐야하나요? 관련된 우편물은 받은적 없어요.",스캠,2025-07-07 13:30,[Life Q&A] This is the Cam? Views: 258 |Registration Date: 2025-6-2,"Maryland State Department of Motor Vehicles (DMV) Final Notice: Enforcement Penalties Begin onjune 5.
Our records show that as of today, you still has an outstanding Traffic Ticket.In Accordance with New Maryland State Administrative Code 15C-16.003, if you do not complex payment by June 4, 2025, We will take the followings:
1. Report to the dmv Violation Database
2. SUSPEND YOUR Vehicle Registration Starting June 5
3. SUSPEND Driving Privileges for 30 days
4. Transfer to a to to toll booth and charge a 35% service fee
5. You May Be ProseCuted and Your Credit Score will be
Pay Now:
https://maryland.mvatcp.vip/pay
Please Pay Immediately Before Enforcement to Avoid License Suspension and Further Legal Disputes.
(Reply Y and Re-Open this Message to Click the Link, or Copy it to your browser.)
Maryland resident.
I came to my cell phone like this and I didn't open it because it was a scam.
I came to my cell phone number and I was worried about Maryland.
Should I open this text link?I have never received the related mail.",question_is_scam_unsure,delivery_scam,link_landing+sms_text,API,우편,http+링크+문자
6925474,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6925474&id=talk1&ref=3687346&step=1&level=0,[생활 Q & A]가구를 파는 중에 받은 메세지가스캠일까요?조회수 : 204 | 등록일 : 2025-5-30,"가구 올리고 바로 받은 메세지인데, 스캠일까봐 안 된다고 했는데, 제가 무례했나 싶어서요.
픽업할 때 캐시 달라니까 그 후로 답이 없긴해요.
270불짜리 가구예요.
친척한테 벤모로 보내고 현금 뽑아와도 될 거 같은데,비싼 것도 아니라 스캠일까 봐 겁나서요.",스캠,2025-07-07 13:30,[Life Q & A] Is it a message gas cam during the sale of furniture? Hits: 204 |Registration Date: 2025-5-30,"It's a message that I received right away from the furniture, but I didn't think it was a scam, but I thought it was rude.
When I pick up, I don't have the answer since I was cash.
It's a $ 270 furniture.
I think I can send it to my relatives and get cash, but I'm scared that it's not expensive.",question_is_scam_unsure,unknown,email,스캠일까요,API,API
6924578,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6924578&id=talk1&ref=3686570&step=1&level=0,[생활 Q & A]이런문자스캠인가요?조회수 : 206 | 등록일 : 2025-5-27,"이런문자가 계속와요
스캠인가요?",스캠,2025-07-07 13:30,[Life Q & A] Is this text cam? Views: 206 |Registration Date: 2025-5-27,"This character keeps coming
Is it a scam?",question_is_scam_unsure,unknown,sms_text,스캠인가요,API,문자
6923252,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6923252&id=talk1&ref=3685393&step=1&level=0,[생활 Q & A]Official Jury Summons 이 영주권자도 해야하나요?스캠인가요? (켈리)조회수 : 209 | 등록일 : 2025-5-23,이 쪽지가 날아왔는데요 져흰 둘다 영주권자이고 아이들만 시민권자에요. 근데 제 남편 이름으로 나왓어요. 그리고 남편은 게다가 사망했고요 . 이런경우 법원에 알려야하나요? 이거 스캠같은데 불안하네요 ㅜㅜ,스캠,2025-07-07 13:30,[Life Q & A] Do you have to do this permanent resident?(Kelly) Views: 209 |Registration Date: 2025-5-23,"This note has flew, both of which are permanent residents and only children.But it's my husband's name.And my husband died.Do you have to inform the court in this case?This is like a scam, but I'm anxious.",question_is_scam_unsure,impersonation_scam,sms_text,스캠인가요,API,API
6922691,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6922691&id=talk1&ref=3684945&step=1&level=0,[생활 Q & A]방탈죄송.)스캠전화한 인간이 백인이었데요.조회수 : 393 | 등록일 : 2025-5-21,"저는 흑인 남편과 삽니다. (사실을 말함)
엇그저께 스캠전화받고 (코트명령에 사인하고 안왔다고 본드 5000불 2개 은행계좌 알려달라 아니면 젤..페이팔 로 보내라 등등 ) 전화를 끓긴했어요.
경찰서 확인하러 가는중에 경찰차가 서있길래 물어보니 ..다행히 흑인경찰분이었어요...스캠이라고 해서 안심하고 집에 왓어요.
근데 남편에게 스캠이 흑인있었서 백인이었서 물어보니.
백인이래요..제가 그랬어요. 전화로 흑인인지 백인인지 아느냐 했더니 ...안데요.
전 직장에서 전화 가끔 받아도 잘 모르겠던데...
미씨님들은 전화로 흑인인지 백인인지 아시겠어요...
그냥 궁금해서요.
읽어주셔서 감사합니다.",스캠,2025-07-07 13:30,[Life Q & A] Long -sided.) A scam phone was a white man. Views: 393 |Registration Date: 2025-5-21,"I live with my black husband.(Say facts)
I got a scam phone the day before (I didn't sign a coat order and let me know that I would like to let me know that I would like to tell you two bank accounts, or send it to PayPal).
When I was going to check the police station, I asked the police car. Fortunately, I was a black police.
But my husband had a black scam, so I was white.
It's white. I did it.I knew whether it was black or white on the phone.
I don't know if I get a phone call at work at work ...
Mi -gues know if they are black or white on the phone ...
I'm just curious.
Thank you for reading.",question_is_scam_unsure,impersonation_scam,phone_call,API,경찰,전화
6922277,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6922277&id=talk39&ref=57430&step=1&level=0,[생생 살림 노하우]pulio 다리마사지스캠사이트조회수 : 4501 | 등록일 : 2025-5-20,"아까 세일 정보 올려주셔서 기다리던거라 바로 구매했습니다.
댓글에 스캠인거 같단걸 봐서 확인 해본 결과 pulio.us 가 정식사이트 맞아요.
puliocare.com 은 회사 자체가 영국에 있다고 나오긴 하는데 등록인이 명시되어 있지 않고... pulio.us 는 회사 정보에 한국 주소랑 정보가 나와있어요.",스캠,2025-07-07 13:30,[Live Salim Know -how] Pulio Leg Massage Cam Site Hits: 4501 |Registration Date: 2025-5-20,"I was waiting for the sale information, so I bought it.
I checked it because it seemed to be a scam in the comments, and the pulio.us is the official site.
Puliocare.com says that the company itself is in the UK, but the registration is not specified ... Pulio.us has a Korean address and information in the company information.",warning_broadcast,unknown,link_landing,API,API,사이트
6921210,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6921210&id=talk1&ref=3683684&step=1&level=0,[생활 Q & A]혹시 이문자 메세지스캠인지좀 봐주세요!!조회수 : 482 | 등록일 : 2025-5-16,"오늘 받은 문자인데요 스캠인지 아닌지 헷갈려서요..
이런문자 받으신분 계신가요?",스캠,2025-07-07 13:30,[Life Q & A] Please see if this text message cam !! Views: 482 |Registration Date: 2025-5-16,"It's a letter I received today. I'm confused whether it's a scam or not.
Have you received this text?",question_is_scam_unsure,unknown,sms_text,봐주세요,API,문자
6920448,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6920448&id=talk1&ref=3683066&step=1&level=0,[생활 Q & A]스캠PDF 다운로드조회수 : 134 | 등록일 : 2025-5-14,"스캠 이메일 PDF를 모르고 실수로 오픈했어요.
한국이름을 부르면서 왔길래 뭔가 하고 들여다봤는데
그 이상의 액션은 취하지 않았지만 다운로드 하는것만으로도 개인정보 노출되고 핸드폰에 바이러스 들어오고 많이 위험한가요? 그다음에는 어떻게 해야할까요?
안전한게 없네요ㅜㅜ",스캠,2025-07-07 13:30,[Life Q & A] Scam PDF Download Views: 134 |Registration Date: 2025-5-14,"I didn't know the scam email PDF and accidentally opened it.
I came in with the name of the Korean name, so I looked into something
I didn't take any more action, but I was exposed to personal information and the virus on my cell phone and was very dangerous?What should I do next?
There is nothing safe",question_is_scam_confirmed_action,unknown,email,어떻게 해야,API,메일+이메일
6919974,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6919974&id=talk1&ref=3682646&step=1&level=0,[생활 Q & A]63으로 시작하는 번호스캠인가요?조회수 : 81 | 등록일 : 2025-5-13,"63으로 시작하는 번호 찾아보니 필리핀 국가번호 같은데 최근에 두번이나 오길래 안 받았더니 메세지도 오든데 안 열어봤어요.
이거 피싱같은거 맞죠?
혹시 63으로 시작하는 국가번호로 받아보신분 없나요?
예전엔 안 그랬는데 요즘 이상한 메세지랑 많이 오네요",스캠,2025-07-07 13:30,[Life Q & A] Is it a number of cam that starts with 63? Hits: 81 |Registration Date: 2025-5-13,"I found the number that started with 63, but it looks like the Filipino country number, but I didn't get it twice recently, so I didn't open the message.
Is this phishing?
Have you ever received a country number that starts with 63?
I didn't do it before, but it's coming with a strange message these days",question_is_scam_unsure,investment_scam,sms_text,스캠인가요,API,API
6916217,https://www.missyusa.com/mainpage/boards/board_read.asp?section=talk&idx=6916217&id=talk9&ref=363850&step=1&level=0,[Life & Culture]영사관 사칭스캠목적이 뭘까요?조회수 : 1190 | 등록일 : 2025-5-3,"음성, 화상 데이터및 개인정보 수집일까요?
요새 딥페이크가 문제가 심하다고 하니까요.
저는 디씨 영사관 스캠 4번 정도 받았어요.
이거 스캠인거 아니까 그만 하시죠 라고 했는데도
스캠 아니다 영사관으로 출석하라며
나올게 없는 데도 계속 대화를 이끌어 가려고 하더라고요.
내 목소리도 도용을 당할까봐 대화하는 것도 찝찝했어요.
밑에 글을 보니까 몇시간 화상 인터뷰를 했다고 하잖아요.
결국 금전적인 손해는 없었는데 뭐가 목표인지 궁금하네요.
은행 어카운트 해킹이 였으면 바로 뭘 깔고 클릭하게 했으면 瑛 텐데
그 긴 과정에서 뭘 얻어가려는 걸까요?",스캠,2025-07-07 13:30,[LIFE & CULTURE] What is the Consulate -Private Snicks Cam? Views: 1190 |Registration Date: 2025-5-3,"Is it voice, video data and personal information collection?
Because the fortress deep pacing is a problem.
I received about 4 scams of DC.
Even though I said this was a scam
She said he would attend a scam -no -no -consulate officer
Even though I didn't come out, I tried to lead the conversation.
I was also sorry to talk about my voice.
I saw the article below for a few hours.
After all, there was no financial damage, but I wonder what's the goal.
If it was a bank account hacking, I would like to put it on and click.
What do you want to get in that long process?",question_is_scam_unsure,impersonation_scam,unknown,API,사칭,API
